,age,job,marital,education,default,housing,loan,contact,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,duration,y_pred,y_proba
35653,26,Student,single,Mid,no,no,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,123,1,0.700167602705
14356,27,Service,single,Mid,no,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,1071,0,0.367873104909
18927,41,Service,married,Degree,no,yes,yes,1,2,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,58,0,0.308054434088
7306,34,Unskilled,married,Mid,no,no,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,76,0,0.213695882697
33711,41,Unskilled,married,Mid,no,no,yes,1,1,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,161,1,0.522825748191
15289,31,Professional,single,Degree,no,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,505,0,0.362620982624
32601,35,Service,married,Degree,no,yes,no,1,1,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,502,0,0.456557690276
9237,30,Unskilled,married,Mid,no,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,185,0,0.283882686614
34093,31,Service,single,Mid,no,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,1298,1,0.580439406647
3337,34,Professional,married,Degree,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,118,0,0.267773934114
2965,28,Service,single,Mid,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,161,0,0.254448467247
15742,29,Service,married,Mid,unknown,no,yes,1,1,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,479,0,0.274126155468
4771,45,Unskilled,married,Mid,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,135,0,0.249573540935
11131,47,Service,married,Degree,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,252,0,0.376199465049
33346,55,Service,married,Mid,unknown,no,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,165,1,0.514177296162
30729,58,Service,single,Degree,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,851,1,0.652087066032
10013,35,Professional,single,unknown,no,unknown,unknown,0,4,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,514,0,0.134326091616
33442,28,Service,divorced,Degree,no,no,no,1,1,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,240,0,0.390266773417
27565,58,Professional,divorced,Degree,no,yes,no,0,2,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,39,0,0.157772281616
30234,51,Service,married,Degree,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,341,1,0.710390947864
41085,51,Service,divorced,Mid,no,yes,yes,1,2,4,failure,-1.1,94.767,-50.8,1.049,4963.6,1,334,1,0.716054986818
16634,33,Service,single,Degree,no,no,no,0,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,67,0,0.185394402669
40621,88,Retired,married,Basic,no,no,no,1,2,0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6,0,127,1,0.884523763714
18674,59,Retired,married,Basic,no,no,no,0,27,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,37,0,0.0479640991088
40066,21,Student,single,unknown,no,no,no,1,1,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,0,184,1,0.929853776522
28611,37,Service,married,Degree,no,yes,no,1,5,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,142,1,0.653767217953
37695,34,Service,single,Degree,no,no,no,1,1,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,1,195,1,0.780150505981
4519,43,Service,married,Mid,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,443,0,0.279564205042
37929,40,unknown,single,unknown,no,no,no,1,1,1,failure,-3.4,92.379,-29.8,0.809,5017.5,1,224,1,0.535057017536
34310,28,Unskilled,single,Basic,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,182,1,0.557944136615
8178,36,Unskilled,single,Mid,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,275,0,0.277218798914
14421,56,Unskilled,married,Basic,unknown,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,335,0,0.278171427375
8707,36,Service,single,Mid,unknown,yes,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,227,0,0.214962788638
28346,34,Service,married,Mid,no,yes,no,1,3,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0,281,1,0.632126070218
14788,45,unknown,married,unknown,no,yes,yes,1,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,496,0,0.196384795721
25072,33,Service,married,Mid,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,102,0,0.484876561996
10026,37,Service,single,Degree,no,yes,no,0,8,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,93,0,0.26340574527
19635,32,Service,single,Degree,no,no,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,159,0,0.343619239527
29155,55,Retired,married,Mid,no,no,no,1,1,1,success,-1.8,93.075,-47.1,1.405,5099.1,0,401,1,0.908360236947
18592,31,Professional,single,Degree,no,yes,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,166,0,0.35789169477
6631,25,Unskilled,married,Mid,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,149,0,0.233553130335
10539,53,Unskilled,married,Basic,unknown,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,527,0,0.221807991766
39523,29,Service,married,Degree,no,no,no,1,3,1,failure,-1.8,93.749,-34.6,0.645,5008.7,0,135,1,0.784251818708
20894,50,Service,married,Mid,no,yes,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,50,0,0.292385792052
22777,35,Professional,divorced,Degree,no,no,no,1,7,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,83,0,0.191090871029
31877,35,Unskilled,married,Mid,no,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,270,1,0.556416042389
20635,58,Service,married,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,225,0,0.371140175649
39741,29,Service,single,Mid,no,yes,no,0,1,0,nonexistent,-1.8,93.876,-40.0,0.699,5008.7,1,93,1,0.659147086467
28563,41,Service,single,Mid,no,no,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,134,1,0.656062996202
30495,62,Retired,married,Degree,no,yes,no,1,4,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,212,1,0.661308433683
13649,30,Unskilled,married,Degree,no,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,66,0,0.425474132578
31014,29,Professional,married,Basic,no,no,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,118,1,0.524515376525
36078,34,Service,married,Mid,no,no,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,222,1,0.577076528461
12649,37,Service,married,Degree,unknown,no,no,0,2,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,237,0,0.137376913149
31911,30,Professional,divorced,Basic,no,no,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,422,0,0.453309253244
40186,51,Service,married,Degree,no,no,yes,1,4,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0,73,1,0.90074809241
11070,28,Unskilled,married,Basic,no,no,no,0,5,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,1060,0,0.244508099689
28553,44,Professional,married,Basic,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,139,1,0.612411514282
32244,28,Student,single,Degree,no,yes,yes,1,2,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,108,1,0.689396993379
30769,50,Service,married,unknown,no,yes,yes,1,1,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,400,1,0.519438355241
33588,53,Service,married,Basic,unknown,yes,no,1,4,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,673,0,0.468449509257
36493,20,Student,single,unknown,no,yes,no,1,1,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,213,1,0.887030801319
29132,34,Service,divorced,Degree,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,649,1,0.645197272163
16836,52,Service,married,Degree,no,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,71,0,0.470870442418
36043,28,Unskilled,married,Mid,no,yes,no,1,2,2,success,-1.8,92.893,-46.2,1.266,5099.1,0,3509,1,0.841024897768
39309,28,Service,single,Degree,no,no,no,1,1,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,1,237,1,0.833942636339
9647,31,Unskilled,married,Basic,no,yes,yes,0,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,240,0,0.239261371977
25205,46,Service,married,Mid,no,yes,no,1,3,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,107,0,0.452038353664
34052,44,Unskilled,divorced,Basic,no,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,154,0,0.494216559732
31840,27,Service,single,Mid,no,yes,yes,1,2,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,356,0,0.329553444537
17051,52,Unskilled,married,Basic,unknown,no,yes,1,10,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,682,0,0.162646716601
32875,29,Service,single,Mid,no,yes,no,0,2,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,41,0,0.148956856054
34389,25,Service,single,Mid,no,no,no,1,5,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,646,1,0.53154655493
3288,46,unknown,married,Basic,unknown,no,no,0,5,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,51,0,0.0956923415827
26712,37,Service,married,Degree,no,yes,no,1,2,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,63,0,0.321631491801
20847,45,Unskilled,married,Basic,unknown,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,152,0,0.214147416526
28079,33,Service,divorced,Mid,no,no,yes,0,1,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0,119,0,0.264942593952
11854,38,Professional,single,Mid,unknown,yes,yes,0,5,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,375,0,0.128451891209
5936,38,Unskilled,single,Mid,no,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,112,0,0.217036632757
15209,27,Unskilled,single,Mid,no,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,656,0,0.332053667892
15612,24,Service,married,Mid,no,yes,no,1,4,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,93,0,0.358343806016
21340,30,Service,single,Degree,no,no,no,1,4,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,123,0,0.315138825322
8829,41,Service,married,Degree,no,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,67,0,0.356751429959
22832,54,Unskilled,married,Basic,no,no,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,72,0,0.284781120224
16341,50,Professional,married,Degree,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1226,0,0.394157629489
8206,30,Unskilled,married,Basic,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,131,0,0.291531064568
30384,35,Service,divorced,Mid,no,no,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,301,1,0.597416064034
29913,28,Service,single,Mid,no,no,no,1,5,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,1333,1,0.593107003242
793,40,Professional,married,Mid,no,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,128,0,0.210179766782
40115,29,Service,single,Mid,no,no,no,1,2,3,success,-1.7,94.215,-40.3,0.835,4991.6,1,195,1,0.977672289135
38966,58,unknown,married,Mid,no,yes,no,1,1,1,failure,-3.0,92.713,-33.0,0.72,5023.5,1,154,1,0.574887977498
28582,66,Retired,married,Basic,no,yes,no,1,11,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1,512,1,0.569193551331
40112,28,Student,single,Mid,no,yes,no,1,2,1,success,-1.7,94.215,-40.3,0.827,4991.6,1,250,1,0.983505171723
22533,54,Service,married,Mid,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,92,0,0.320145975708
27660,32,Professional,married,Degree,no,yes,yes,1,2,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,1067,0,0.403398338483
702,38,Professional,divorced,Mid,no,yes,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,95,0,0.163511173125
36794,20,Service,single,unknown,no,no,no,1,1,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,441,1,0.833513973747
24595,58,Professional,married,Degree,no,no,no,1,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,224,0,0.282916412314
32527,49,Service,married,Degree,no,yes,no,1,1,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,364,0,0.461294886993
991,39,Service,single,Mid,no,unknown,unknown,0,2,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,239,0,0.177815133049
30864,36,Retired,single,Degree,no,yes,no,1,4,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,93,1,0.64299239918
12503,33,Unskilled,married,Mid,no,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,199,0,0.373353433761
21622,35,Service,married,Degree,unknown,no,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,349,0,0.267813784793
7705,47,Service,married,Basic,unknown,yes,no,0,6,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,85,0,0.160274179396
12469,39,Service,married,Mid,unknown,yes,no,0,3,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,173,0,0.105229341001
33786,35,Service,single,Mid,no,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,152,1,0.581627541386
37988,28,Service,single,Degree,no,yes,no,1,1,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,0,274,1,0.878677754315
9358,50,Professional,married,Basic,unknown,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,313,0,0.202516933256
41159,35,Service,divorced,Basic,no,yes,no,1,1,4,success,-1.1,94.767,-50.8,1.035,4963.6,1,514,1,0.968320844078
1889,29,Unskilled,single,Mid,unknown,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,44,0,0.154024939097
39076,29,Service,single,Degree,no,yes,no,1,2,0,nonexistent,-3.0,92.713,-33.0,0.709,5023.5,1,264,1,0.865712878516
6832,52,Unskilled,married,Degree,no,no,yes,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,611,0,0.232092514059
15747,27,Unskilled,single,Mid,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,156,0,0.355550675462
32116,36,Service,single,Mid,no,yes,no,1,3,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,293,0,0.362347358806
13883,33,Unskilled,married,Mid,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,439,0,0.358851781616
5018,39,Professional,married,Basic,unknown,yes,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,315,0,0.151131309212
30658,33,Professional,married,Degree,no,yes,no,1,6,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,35,1,0.520739101694
5325,37,Unskilled,divorced,Basic,unknown,yes,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,301,0,0.113257741601
40310,35,Service,married,Degree,no,yes,no,0,1,2,failure,-1.7,94.215,-40.3,0.896,4991.6,1,304,1,0.641229217626
23354,40,Service,married,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,335,0,0.351521962868
35828,52,Service,divorced,Mid,no,no,yes,1,2,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,639,0,0.477349720868
15219,31,Service,married,Mid,no,no,yes,1,5,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,1319,0,0.306989885954
16430,55,Retired,married,Basic,no,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,761,0,0.468097989961
17931,39,Unskilled,married,unknown,no,yes,no,1,5,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,82,0,0.278361767465
2442,55,Retired,married,Basic,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,129,0,0.243192402392
2974,37,Service,married,Mid,unknown,yes,no,0,5,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,312,0,0.162977553084
22645,30,Professional,married,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,122,0,0.312726123287
29390,33,Unskilled,married,Mid,no,yes,no,1,2,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,114,1,0.608344945687
1337,37,Unskilled,married,Degree,no,yes,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,91,0,0.247642920395
36975,32,Professional,single,Degree,no,no,no,1,2,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1,276,1,0.782242041701
10968,38,Unskilled,married,Degree,no,no,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,112,0,0.310157614481
21239,34,Service,married,Degree,no,no,no,0,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,199,0,0.146171022787
24688,30,Service,married,Degree,no,no,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,329,1,0.524747303274
14339,31,Service,married,Mid,no,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,101,0,0.380160611893
31496,42,Unskilled,married,Basic,unknown,yes,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,458,0,0.443311873753
25565,48,Service,single,Degree,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,808,1,0.531516231479
33680,23,Service,married,Mid,no,no,no,1,1,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,370,0,0.403664404973
4810,51,Unskilled,married,Mid,no,yes,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,39,0,0.201429488069
18291,45,Service,divorced,Mid,no,yes,yes,1,3,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,230,0,0.273530502421
21690,33,Service,divorced,Mid,no,no,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,271,0,0.237395557627
5525,45,Unskilled,married,Basic,unknown,no,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,702,0,0.158580496665
30122,53,Service,single,Mid,no,yes,yes,0,3,0,nonexistent,-1.8,93.075,-47.1,1.372,5099.1,0,75,0,0.28446369333
4021,33,Service,single,Mid,unknown,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,68,0,0.182410347549
34252,30,Service,married,Mid,no,yes,no,0,7,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,7,0,0.231879355213
33249,36,Service,single,Degree,no,no,no,0,5,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,168,0,0.156900252357
32763,44,Service,single,Degree,no,yes,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,105,1,0.617485098314
38485,63,Service,married,Degree,no,no,no,1,1,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0,157,1,0.908186733366
1397,35,Unskilled,married,Basic,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,102,0,0.252851563586
33661,29,Unskilled,single,Mid,no,yes,no,0,7,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,15,0,0.197593083759
10444,48,Unemployed,divorced,Basic,no,no,yes,0,2,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,119,0,0.185330629616
26302,53,Service,divorced,Mid,no,no,no,1,1,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,405,0,0.241057578777
16680,30,Unskilled,married,Basic,no,yes,yes,0,3,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,329,0,0.112268747837
32168,34,Unskilled,married,Degree,no,no,yes,1,4,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,208,1,0.529807106372
5923,38,Professional,married,Degree,no,no,no,0,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,322,0,0.225965533921
31487,44,Service,married,Mid,unknown,no,no,1,3,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,217,0,0.29070241185
39591,24,Student,single,Mid,no,yes,no,1,1,5,success,-1.8,93.876,-40.0,0.672,5008.7,1,258,1,0.982678703241
29572,33,Unskilled,married,Mid,unknown,yes,no,1,1,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,335,0,0.32709162208
4955,35,Unskilled,single,Mid,unknown,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,395,0,0.163460118548
7217,38,Service,single,Mid,no,no,yes,0,3,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,110,0,0.210061755204
22379,33,Service,single,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,82,0,0.358096576879
1826,30,Unskilled,single,Mid,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,128,0,0.233407692635
36407,59,Service,married,unknown,no,no,no,1,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1,245,1,0.846344849262
18829,43,Service,married,Degree,no,yes,yes,1,1,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,149,0,0.322158711445
27774,67,Retired,single,Degree,no,yes,yes,1,22,0,nonexistent,-1.8,92.843,-50.0,1.703,5099.1,0,70,0,0.288699692174
20507,35,Professional,married,Degree,no,no,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,112,0,0.300705477509
779,30,Service,married,Mid,unknown,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,629,0,0.192398935187
10339,52,Unskilled,married,Basic,no,no,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,50,0,0.274227592847
3704,49,Professional,married,Degree,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,374,0,0.263324150727
22194,30,Service,single,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,76,0,0.352199836471
38938,28,Service,single,Degree,no,yes,no,1,2,1,success,-3.4,92.649,-30.1,0.716,5017.5,1,238,1,0.97583953891
19699,45,Unskilled,married,Mid,no,yes,no,1,5,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,773,0,0.236459716429
36718,52,Professional,married,Degree,no,no,no,0,2,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,303,1,0.633490286232
35981,28,Professional,single,Degree,no,no,yes,1,1,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1,315,1,0.538797068537
29815,35,Professional,married,Degree,no,no,no,1,3,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,81,1,0.629914228889
34661,42,Unskilled,married,Mid,no,no,no,0,2,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,113,0,0.268249256771
283,36,Unskilled,married,Mid,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,75,0,0.232030874839
38881,40,Service,single,Degree,no,no,no,1,2,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,105,1,0.976680809186
39109,63,Retired,married,Degree,no,no,no,1,1,1,failure,-3.0,92.713,-33.0,0.706,5023.5,0,137,1,0.801755122105
26328,31,Service,single,Mid,no,yes,no,1,1,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,45,0,0.277070886905
20578,34,Service,married,Mid,no,yes,no,1,5,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,228,0,0.263296259552
29987,70,Retired,married,Basic,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,252,1,0.71325239364
10311,47,Service,married,unknown,unknown,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,32,0,0.203074124194
40086,33,Unskilled,single,Degree,no,no,yes,0,1,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,0,15,1,0.71752409966
39865,27,Student,single,Degree,no,no,yes,1,2,4,success,-1.7,94.055,-39.8,0.72,4991.6,0,237,1,0.983870903401
14782,39,Service,married,unknown,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,94,0,0.367142078708
9288,31,Unskilled,married,Basic,no,no,no,0,6,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,72,0,0.233855193257
5010,46,Professional,married,Degree,unknown,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,433,0,0.181744061389
5598,51,Unskilled,married,Basic,unknown,unknown,unknown,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,167,0,0.125435799194
14649,27,Service,single,Degree,no,yes,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,179,0,0.415156024179
40622,58,Professional,married,Mid,no,yes,no,1,1,1,failure,-1.1,94.199,-37.5,0.882,4963.6,0,198,1,0.683794301642
11660,44,Service,married,Mid,no,yes,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,40,0,0.293552077578
23014,55,Service,married,Mid,unknown,yes,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,209,0,0.216416913804
23890,41,Service,married,Mid,no,no,yes,1,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,210,0,0.27966766637
32368,40,Service,married,Mid,no,yes,no,1,4,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,151,0,0.359939576828
18184,31,Unskilled,married,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,458,0,0.405165479864
38176,26,Service,single,Degree,no,yes,no,1,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,152,1,0.898503057507
30956,30,Service,single,Mid,no,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,263,1,0.58232745531
32259,37,Service,single,Degree,no,yes,no,1,1,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,105,0,0.445868532813
15699,34,Service,married,Mid,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,38,0,0.405742688689
10214,46,Service,married,Mid,unknown,unknown,unknown,0,2,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,148,0,0.15855448167
