,age,job,marital,education,default,housing,loan,contact,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,y_proba
34596,23,Service,single,Mid,no,no,yes,1,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.1
966,44,Service,married,Degree,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
31190,35,Unskilled,single,Mid,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.2
3396,26,Professional,married,Degree,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
13064,28,Service,married,Mid,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
1114,54,Service,divorced,Degree,no,no,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1,0.0
15809,47,Unskilled,divorced,Basic,unknown,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0
21104,35,Service,divorced,Degree,no,yes,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0
33716,38,Service,married,Degree,no,yes,yes,1,1,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.1
33534,28,Professional,single,Degree,no,yes,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.0
8931,46,Unskilled,married,Basic,unknown,yes,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.0
17003,50,Professional,married,Mid,unknown,yes,no,1,6,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
3031,51,Unskilled,divorced,Mid,unknown,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0
33713,28,Student,single,Mid,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.0
40512,34,Service,single,Mid,no,no,no,1,2,0,nonexistent,-1.7,94.027,-38.3,0.896,4991.6,0,0.8
32553,34,Professional,single,Degree,no,yes,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.0
39140,27,Service,married,Degree,no,no,yes,0,1,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,0,0.4
33543,45,Service,married,Degree,no,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.0
24402,45,Unskilled,married,Basic,unknown,yes,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.0
20018,36,Service,married,Mid,no,no,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0
9803,34,Unskilled,married,Mid,no,yes,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0
2857,40,Service,married,Mid,unknown,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0
35486,31,Service,married,Degree,no,yes,yes,1,1,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.2
29904,34,Unskilled,married,Basic,no,yes,no,0,5,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.1
34847,23,Service,single,unknown,no,yes,no,0,4,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.0
6237,34,unknown,married,Basic,unknown,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
32258,36,Service,single,Mid,no,yes,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.0
14044,32,Unskilled,married,Mid,no,yes,yes,1,3,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
7831,47,Service,single,Degree,no,no,yes,0,2,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.1
28917,54,Service,married,Mid,unknown,no,no,1,1,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.0
16088,46,Unskilled,married,unknown,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0
4393,60,Service,single,Mid,no,no,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.1
39375,35,Unskilled,married,Basic,no,no,no,0,3,1,failure,-1.8,93.369,-34.8,0.635,5008.7,1,0.4
5961,32,Unskilled,married,Mid,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
26348,56,Service,divorced,Degree,no,yes,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
17521,49,Service,single,Degree,unknown,no,no,0,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
3938,45,Professional,married,Basic,unknown,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.1
20904,47,Service,divorced,Degree,unknown,no,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.1
22945,36,Service,single,Degree,no,yes,no,1,7,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.2
18434,39,Professional,married,Degree,no,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.2
3252,36,Unskilled,single,Basic,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
17647,49,Service,married,Degree,no,no,no,1,15,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3
32539,47,Unskilled,married,Basic,unknown,yes,no,1,1,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.0
24573,46,Professional,married,Mid,unknown,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0
1510,41,Unskilled,married,Degree,unknown,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.1
33150,48,Unskilled,married,Mid,no,yes,yes,1,1,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.0
11601,54,Unemployed,married,Mid,no,no,no,0,10,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0
21786,33,Service,single,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
30416,39,Service,married,Degree,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.3
19293,50,Unemployed,married,Mid,unknown,yes,yes,1,1,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.0
32633,23,Unskilled,single,Mid,no,no,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.3
20957,30,Service,married,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
31569,36,Service,single,Mid,no,yes,no,1,1,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.0
38162,65,Service,married,Degree,no,yes,no,1,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,0.3
7264,30,Unskilled,married,Mid,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
10210,33,Service,married,Degree,no,no,no,0,4,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.0
8153,34,Service,married,Degree,no,no,no,0,8,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.3
3525,37,Service,married,Mid,unknown,no,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0
19679,50,Service,married,Mid,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.1
40526,49,Service,married,Degree,no,yes,no,0,1,0,nonexistent,-1.7,94.027,-38.3,0.89,4991.6,0,0.3
6646,55,Service,divorced,Degree,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1
3732,35,Service,married,Mid,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0
35448,39,Professional,married,Mid,no,no,no,1,8,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.1
11783,42,Service,married,Mid,no,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0
18191,48,Service,divorced,Degree,no,yes,no,0,7,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
31291,55,Retired,married,Mid,unknown,no,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.1
18725,25,Service,single,Mid,no,no,no,1,8,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.0
28468,35,Unskilled,married,Mid,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0,0.1
16366,36,Professional,married,Degree,no,no,no,1,4,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.3
33077,32,Unskilled,married,Mid,no,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.1
33492,45,Unskilled,married,Basic,no,yes,no,1,2,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.0
39893,65,unknown,married,unknown,no,yes,no,1,2,2,success,-1.7,94.055,-39.8,0.729,4991.6,1,0.7
19452,44,Service,divorced,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.1
17121,51,Retired,married,Mid,unknown,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
16502,32,Service,single,Mid,no,no,no,0,5,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.1
2357,38,Unskilled,single,Degree,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
12414,40,Service,married,Degree,unknown,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0
38066,39,Service,married,Mid,no,no,no,1,2,0,nonexistent,-3.4,92.379,-29.8,0.771,5017.5,0,0.5
4339,43,Service,married,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
11430,45,Unskilled,married,Mid,no,no,yes,0,1,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0
3826,47,Service,married,Mid,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0
13148,31,Service,single,Mid,no,no,no,1,4,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
39868,56,Professional,married,Basic,no,yes,no,1,1,2,success,-1.7,94.055,-39.8,0.723,4991.6,1,1.0
16796,41,Professional,single,Mid,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.0
416,39,Professional,single,Mid,unknown,yes,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
31950,24,Student,single,Degree,no,no,no,0,2,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.0
18697,55,Retired,married,Mid,unknown,no,no,0,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.0
2222,44,Unskilled,married,Mid,no,no,no,0,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
9736,39,Professional,married,Basic,unknown,yes,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0
898,32,Professional,married,Basic,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
16505,32,Service,married,Degree,no,no,yes,1,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.5
24075,45,unknown,married,unknown,no,no,no,0,1,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,1,0.2
8939,26,Unskilled,single,Mid,no,yes,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.0
12387,40,Service,married,Mid,no,yes,yes,1,2,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.1
27450,29,Professional,single,Degree,no,yes,no,1,7,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.2
31701,36,Service,single,Mid,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.1
22090,30,Service,single,Degree,no,yes,no,1,4,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
41105,32,Service,single,Mid,no,no,no,1,2,2,failure,-1.1,94.767,-50.8,1.048,4963.6,0,0.1
17915,32,Service,married,Degree,unknown,yes,no,1,7,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0
36815,29,Service,single,Mid,no,no,no,1,1,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.7
7811,39,Service,single,Degree,no,yes,yes,0,2,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.0
4045,57,Retired,married,Basic,no,yes,no,0,12,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0
25041,31,Service,married,Mid,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.0
5925,41,Unskilled,married,Basic,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
5548,44,Service,married,Mid,no,yes,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1
35937,34,Service,married,Degree,no,yes,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1,0.0
19104,32,Service,married,Degree,no,yes,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.1
23444,47,unknown,married,unknown,no,no,yes,1,5,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.1
32936,30,Unskilled,married,Basic,no,yes,yes,1,2,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.0
27361,33,Service,married,Degree,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.5
35591,47,Service,married,Mid,no,yes,yes,1,1,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0,0.6
40891,29,Service,married,Degree,no,yes,no,1,1,2,success,-1.1,94.601,-49.5,0.972,4963.6,1,0.9
35385,34,Unskilled,married,Basic,unknown,no,no,1,7,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.3
26769,39,Professional,married,Degree,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
14865,21,Service,single,Mid,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.0
7563,42,Service,married,Degree,unknown,yes,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.0
26362,58,Unskilled,divorced,Basic,no,yes,no,1,5,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
26764,50,Service,single,Degree,no,yes,yes,1,2,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
7002,46,Unskilled,married,Mid,unknown,no,no,0,6,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
34437,22,Student,single,Mid,no,yes,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.2
11797,30,Unskilled,married,Mid,no,no,yes,0,2,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0
22518,30,Service,single,Degree,no,no,yes,1,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.1
19647,52,Service,divorced,Mid,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.0
35320,32,Service,single,Degree,no,no,no,1,4,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.0
12378,55,Service,married,Mid,no,yes,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0
22907,45,Professional,married,Degree,no,no,no,1,5,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0
22241,42,Service,married,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0
16541,39,Service,married,unknown,unknown,unknown,unknown,1,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.1
23931,53,Professional,married,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0
24296,53,Unskilled,married,Basic,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0
20899,38,Service,married,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.08
35342,34,Service,single,Degree,no,no,no,1,2,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,0.2
1723,35,Service,married,Degree,no,yes,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0
26301,31,Service,married,Degree,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
26642,46,Unemployed,married,Mid,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
28433,48,Unskilled,married,Basic,unknown,yes,no,1,2,3,failure,-1.8,93.075,-47.1,1.435,5099.1,0,0.1
22964,39,Service,divorced,Degree,unknown,yes,no,1,5,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.0
32304,41,Unskilled,single,Basic,unknown,yes,no,1,1,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.0
14933,36,Professional,single,Degree,no,yes,no,1,5,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.2
34913,45,Service,married,Degree,no,yes,no,1,1,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,0.0
37374,49,Service,married,Degree,no,yes,no,1,2,1,failure,-2.9,92.201,-31.4,0.883,5076.2,1,0.2
30396,38,Service,single,Degree,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.6
17162,59,Unskilled,married,unknown,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
36981,56,Service,divorced,unknown,no,yes,no,0,2,0,nonexistent,-2.9,92.469,-33.6,1.059,5076.2,1,0.6
18286,49,Service,married,Mid,unknown,yes,no,1,17,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
8442,29,Professional,single,Degree,no,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0
18149,55,Professional,divorced,Degree,no,no,no,0,4,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
21856,31,Service,married,Degree,no,yes,yes,1,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
3623,28,Professional,married,Mid,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.1
7303,53,Unskilled,single,Basic,unknown,no,no,0,15,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.1
40527,45,Professional,divorced,Degree,no,yes,no,0,1,1,failure,-1.7,94.027,-38.3,0.891,4991.6,0,0.0
20230,46,Service,married,Degree,unknown,no,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.0
34250,31,Service,single,Mid,no,yes,no,0,5,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.0
21603,30,Service,married,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0
35861,66,Unskilled,married,Mid,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,0,0.5
39061,76,Retired,married,Degree,no,no,yes,1,3,2,success,-3.0,92.713,-33.0,0.712,5023.5,1,0.8
20196,32,Service,married,Degree,no,no,yes,1,5,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0
15599,30,Unskilled,married,Basic,unknown,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.1
38392,36,Professional,married,Basic,no,yes,no,1,1,1,failure,-3.4,92.431,-26.9,0.737,5017.5,1,0.9
31032,33,Unskilled,married,Mid,unknown,yes,no,0,2,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.1
5455,44,Professional,married,Degree,no,no,yes,0,8,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
40727,86,Retired,married,unknown,unknown,yes,no,1,1,0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,1,0.4
3633,35,Service,divorced,Degree,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.1
6465,56,Retired,married,Degree,no,yes,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1
24434,40,Unskilled,married,Mid,no,yes,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0
32645,32,Service,married,Mid,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.3
28101,34,Unskilled,single,Mid,no,no,no,1,1,1,success,-1.8,93.075,-47.1,1.479,5099.1,0,0.1
36670,27,Service,single,Degree,no,no,no,1,2,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.1
7665,35,Professional,married,Mid,no,yes,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.0
30800,36,Unskilled,single,Basic,unknown,no,no,1,1,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.1
19011,52,Service,married,unknown,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.0
16823,44,Service,married,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
2109,38,Unskilled,married,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
36360,41,Professional,married,Mid,no,yes,no,1,1,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1,0.2
3401,50,Unskilled,married,Basic,unknown,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
16963,28,Unskilled,married,Basic,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
16342,48,Service,married,Degree,unknown,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0
33692,30,Unskilled,single,Mid,no,yes,no,1,2,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.0
17011,48,Service,married,Mid,no,yes,no,1,5,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
12286,29,Professional,single,Degree,no,yes,no,0,11,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,0.1
3806,55,Service,married,Basic,unknown,yes,no,0,7,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.1
23068,60,Professional,married,Mid,no,no,no,1,13,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0
8331,43,Service,divorced,Degree,no,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0
36169,56,Retired,married,Degree,no,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,1,0.0
4229,53,Service,divorced,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
20945,40,Service,married,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
35641,41,Service,married,Degree,unknown,yes,no,1,5,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.1
7817,30,Service,divorced,Mid,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.0
6923,33,Service,married,Basic,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
16171,31,Professional,single,Mid,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0
8140,26,Service,married,Mid,no,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0
19370,60,Unskilled,married,Basic,unknown,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.0
4562,34,Professional,single,Mid,no,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
2683,45,Service,married,Mid,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0
6271,52,Service,married,Degree,unknown,yes,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1
37876,29,Service,single,Degree,no,yes,yes,1,12,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,0,0.4
24886,39,Service,married,Mid,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.0
21109,34,Service,single,Degree,no,no,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0
19044,42,Service,married,Degree,no,yes,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.3
16815,49,Service,married,Basic,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
69,44,Unskilled,single,Basic,unknown,yes,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1
13253,49,Unskilled,single,Basic,unknown,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
13477,31,Unskilled,married,Basic,no,no,no,0,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.1
30855,52,Unskilled,married,Basic,no,yes,no,1,2,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.0
13153,51,Professional,married,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
11270,59,Retired,married,unknown,unknown,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.1
14386,31,Service,single,Mid,no,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
32783,33,Unemployed,married,Mid,no,yes,yes,1,6,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.175
11306,26,unknown,single,Mid,unknown,no,no,0,5,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0
39433,49,Service,married,Mid,unknown,no,no,1,1,1,success,-1.8,93.749,-34.6,0.642,5008.7,0,0.9
32989,35,Service,married,Mid,unknown,no,no,1,2,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.1
5511,26,Unskilled,married,Mid,no,yes,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
1498,36,Service,married,Mid,no,no,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0
5536,32,Professional,married,Mid,unknown,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
10545,29,Service,single,Degree,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0
24925,40,Service,married,Degree,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.0
242,34,Professional,married,Degree,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
3455,50,Professional,married,Basic,unknown,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.1
8337,30,Service,married,Mid,no,no,yes,0,1,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.1
16794,43,Professional,married,Mid,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
10397,29,Service,single,Degree,no,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.0
26795,45,Service,single,Degree,no,yes,no,1,4,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.1
19742,33,Service,single,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.4
